date,followers,following,media,avg_likes,avg_comments
2020-05-15,16210,80,84,0.0,0.0
2020-05-14,16199,80,84,0.0,0.0
2020-05-13,16193,80,84,0.0,0.0
2020-05-12,16175,80,84,0.0,0.0
2020-05-11,16160,80,84,0.0,0.0
2020-05-10,16162,80,84,0.0,0.0
2020-05-09,16154,80,84,0.0,0.0
2020-05-08,16149,80,84,0.0,0.0
2020-05-07,16137,80,84,0.0,0.0
2020-05-05,16104,80,84,0.0,0.0
2020-05-04,16105,80,84,0.0,0.0
2020-05-03,16098,80,84,0.0,0.0
2020-05-02,16087,80,84,0.0,0.0
2020-05-01,16063,80,84,0.0,0.0
2020-04-30,16020,80,84,0.0,0.0
2020-04-29,16014,80,84,0.0,0.0
2020-04-28,15998,80,84,0.0,0.0
2020-04-27,15989,80,84,0.0,0.0
2020-04-26,15983,80,84,0.0,0.0
2020-04-25,15982,80,84,0.0,0.0
2020-04-24,15974,80,84,0.0,0.0
2020-04-23,15970,80,84,0.0,0.0
2020-04-22,15973,80,84,0.0,0.0
2020-04-21,15961,80,84,0.0,0.0
2020-04-20,15957,80,84,0.0,0.0
2020-04-19,15953,80,84,0.0,0.0
2020-04-18,15952,80,84,0.0,0.0
2020-04-17,15956,80,84,0.0,0.0
2020-04-16,15947,80,84,0.0,0.0
2020-04-15,15931,80,84,0.0,0.0
2020-04-14,15933,80,84,0.0,0.0
2020-04-13,15932,80,84,0.0,0.0
2020-04-12,15933,80,84,0.0,0.0
2020-04-11,15929,80,84,0.0,0.0
2020-04-10,15931,80,84,0.0,0.0
2020-04-09,15933,80,84,0.0,0.0
2020-04-08,15934,80,84,0.0,0.0
2020-04-07,15922,80,84,0.0,0.0
2020-04-06,15921,80,84,0.0,0.0
2020-04-05,15929,80,84,0.0,0.0
2020-04-04,15925,80,84,0.0,0.0
2020-04-03,15926,80,84,0.0,0.0
2020-04-02,15923,80,84,0.0,0.0
2020-04-01,15923,80,84,0.0,0.0
2020-03-31,15921,80,84,0.0,0.0
2020-03-30,15926,80,84,0.0,0.0
2020-03-29,15923,80,84,0.0,0.0
2020-03-28,15927,80,84,0.0,0.0
2020-03-27,15927,80,84,0.0,0.0
2020-03-26,15928,80,84,0.0,0.0
2020-03-25,15922,80,84,0.0,0.0
2020-03-24,15925,80,84,0.0,0.0
2020-03-23,15934,80,84,0.0,0.0
2020-03-22,15932,80,84,0.0,0.0
2020-03-21,15930,80,84,0.0,0.0
2020-03-20,15929,80,84,0.0,0.0
2020-03-19,15936,80,84,0.0,0.0
2020-03-18,15937,80,84,0.0,0.0
2020-03-17,15937,80,84,0.0,0.0
2020-03-16,15936,80,84,0.0,0.0
2020-03-15,15923,80,84,0.0,0.0
2020-03-14,15883,80,84,0.0,0.0
2020-03-13,15855,80,84,0.0,0.0
2020-03-12,15845,80,84,0.0,0.0
2020-03-11,15852,80,84,0.0,0.0
2020-03-10,15852,80,84,0.0,0.0
2020-03-09,15851,80,84,0.0,0.0
2020-03-08,15844,80,84,0.0,0.0
2020-03-07,15843,80,84,0.0,0.0
2020-03-06,15844,80,84,0.0,0.0
2020-03-05,15844,80,84,0.0,0.0
2020-03-04,15838,80,84,0.0,0.0
2020-03-03,15836,80,84,0.0,0.0
2020-03-02,15833,80,84,0.0,0.0
2020-03-01,15836,80,84,0.0,0.0
2020-02-29,15832,80,84,0.0,0.0
2020-02-28,15826,80,84,0.0,0.0
2020-02-27,15810,80,84,0.0,0.0
2020-02-26,15808,80,84,0.0,0.0
2020-02-25,15805,80,84,0.0,0.0
2020-02-24,15799,80,84,0.0,0.0
2020-02-23,15791,80,84,0.0,0.0
2020-02-22,15793,80,84,0.0,0.0
2020-02-21,15786,79,84,0.0,0.0
2020-02-20,15785,79,84,0.0,0.0
2020-02-19,15784,80,84,0.0,0.0
2020-02-18,15785,80,84,0.0,0.0
2020-02-17,15784,80,84,0.0,0.0
2020-02-16,15784,80,84,0.0,0.0
2020-02-15,15783,80,84,0.0,0.0
2020-02-14,15784,80,84,0.0,0.0
2020-02-13,15786,80,84,0.0,0.0
2020-02-12,15792,79,84,0.0,0.0
2020-02-11,15795,79,84,0.0,0.0
2020-02-10,15790,79,84,0.0,0.0
2020-02-09,15793,79,84,0.0,0.0
2020-02-08,15803,79,84,0.0,0.0
2020-02-07,15803,79,84,0.0,0.0
2020-02-06,15791,79,84,0.0,0.0
2020-02-05,15797,79,84,0.0,0.0
2020-02-04,15792,80,84,0.0,0.0
2020-02-03,15787,80,84,0.0,0.0
2020-02-02,15784,80,84,0.0,0.0
2020-02-01,15789,80,84,0.0,0.0
2020-01-31,15797,80,84,0.0,0.0
2020-01-30,15784,80,84,0.0,0.0
2020-01-29,15782,80,84,0.0,0.0
2020-01-28,15777,80,84,0.0,0.0
2020-01-27,15773,80,84,0.0,0.0
2020-01-26,15766,79,84,0.0,0.0
2020-01-25,15763,80,84,0.0,0.0
2020-01-24,15765,80,84,0.0,0.0
2020-01-23,15766,80,84,0.0,0.0
2020-01-22,15772,79,84,0.0,0.0
2020-01-21,15777,80,84,0.0,0.0
2020-01-20,15780,80,84,0.0,0.0
2020-01-19,15783,80,84,0.0,0.0
2020-01-18,15785,80,84,0.0,0.0
2020-01-17,15785,80,84,0.0,0.0
2020-01-16,15789,80,84,0.0,0.0
2020-01-15,15790,80,84,0.0,0.0
2020-01-14,15786,80,84,0.0,0.0
2020-01-13,15785,80,84,0.0,0.0
2020-01-12,15783,80,84,0.0,0.0
2020-01-11,15784,80,84,0.0,0.0
2020-01-10,15782,80,84,0.0,0.0
2020-01-09,15776,80,84,0.0,0.0
2020-01-08,15765,81,84,0.0,0.0
2020-01-07,15765,81,84,0.0,0.0
2020-01-06,15754,81,84,0.0,0.0
2020-01-05,15754,81,84,0.0,0.0
2020-01-04,15755,81,84,0.0,0.0
2020-01-03,15765,81,84,0.0,0.0
2020-01-02,15760,81,84,0.0,0.0
2020-01-01,15764,81,84,0.0,0.0
2019-12-31,15771,81,84,0.0,0.0
2019-12-30,15767,81,84,0.0,0.0
2019-12-29,15763,81,84,0.0,0.0
2019-12-28,15739,81,84,0.0,0.0
2019-12-27,15731,81,84,0.0,0.0
2019-12-26,15740,81,84,0.0,0.0
2019-12-25,15735,81,84,0.0,0.0
2019-12-24,15736,81,84,0.0,0.0
2019-12-23,15731,81,84,0.0,0.0
2019-12-22,15728,81,84,0.0,0.0
2019-12-21,15731,81,84,0.0,0.0
2019-12-20,15731,81,84,0.0,0.0
2019-12-19,15732,81,84,0.0,0.0
2019-12-18,15726,81,84,0.0,0.0
2019-12-17,15726,81,84,0.0,0.0
2019-12-16,15725,81,84,0.0,0.0
2019-12-15,15731,81,84,0.0,0.0
2019-12-14,15733,81,84,0.0,0.0
2019-12-13,15743,81,84,0.0,0.0
2019-12-12,15738,81,84,0.0,0.0
2019-12-11,15736,81,84,0.0,0.0
2019-12-10,15730,81,84,0.0,0.0
2019-12-09,15729,81,84,0.0,0.0
2019-12-08,15725,81,84,0.0,0.0
2019-12-07,15724,81,84,0.0,0.0
2019-12-06,15727,81,84,0.0,0.0
2019-12-05,15726,81,84,0.0,0.0
2019-12-04,15754,81,84,0.0,0.0
2019-12-03,15751,81,84,0.0,0.0
2019-12-02,15734,81,84,0.0,0.0
2019-12-01,15732,81,84,0.0,0.0
2019-11-30,15731,81,84,0.0,0.0
2019-11-29,15735,81,84,0.0,0.0
2019-11-28,15726,81,84,0.0,0.0
2019-11-27,15731,81,84,0.0,0.0
2019-11-26,15735,81,84,0.0,0.0
2019-11-25,15638,81,84,0.0,0.0
2019-11-24,15155,81,84,0.0,0.0
2019-11-23,15158,81,84,0.0,0.0
2019-11-22,15146,81,84,0.0,0.0
2019-11-21,15151,81,84,0.0,0.0
2019-11-20,15148,81,84,0.0,0.0
2019-11-19,15144,81,84,0.0,0.0
2019-11-18,15142,81,84,0.0,0.0
2019-11-17,15139,80,84,0.0,0.0
2019-11-16,15140,80,84,0.0,0.0
2019-11-15,15143,80,84,0.0,0.0
2019-11-14,15137,80,84,0.0,0.0
2019-11-13,15137,80,84,0.0,0.0
2019-11-12,15140,80,84,0.0,0.0
2019-11-11,15141,80,84,0.0,0.0
2019-11-10,15137,80,84,0.0,0.0
2019-11-09,15128,80,84,0.0,0.0
2019-11-08,15118,80,84,0.0,0.0
2019-11-07,15119,80,84,0.0,0.0
2019-11-06,15115,80,84,0.0,0.0
2019-11-05,15108,80,84,0.0,0.0
2019-11-04,15111,80,84,0.0,0.0
2019-11-03,15110,80,84,0.0,0.0
2019-11-02,15109,80,84,0.0,0.0
2019-11-01,15106,80,84,0.0,0.0
2019-10-31,15106,80,84,0.0,0.0
2019-10-30,15100,80,84,0.0,0.0
2019-10-29,15092,80,84,0.0,0.0
2019-10-28,15092,80,84,0.0,0.0
2019-10-27,15097,80,84,0.0,0.0
2019-10-26,15096,80,84,0.0,0.0
2019-10-25,15090,80,84,0.0,0.0
2019-10-24,15085,80,84,0.0,0.0
2019-10-23,15078,80,84,0.0,0.0
2019-10-22,15076,79,84,0.0,0.0
2019-10-21,15076,80,84,0.0,0.0
2019-10-20,15065,80,84,0.0,0.0
2019-10-19,15062,80,84,0.0,0.0
2019-10-18,15061,80,84,0.0,0.0
2019-10-17,15025,80,84,0.0,0.0
2019-10-16,14991,80,84,0.0,0.0
2019-10-15,14990,80,84,0.0,0.0
2019-10-14,14999,80,84,0.0,0.0
2019-10-13,14994,80,84,0.0,0.0
2019-10-12,14987,80,84,0.0,0.0
2019-10-11,14997,80,84,0.0,0.0
2019-10-10,15003,80,84,0.0,0.0
2019-10-09,14986,80,84,0.0,0.0
2019-10-08,14981,80,84,0.0,0.0
2019-10-07,14977,80,84,0.0,0.0
2019-10-06,14972,80,84,0.0,0.0
2019-10-05,14962,80,84,0.0,0.0
2019-10-04,14953,80,84,0.0,0.0
2019-10-03,14962,80,84,0.0,0.0
2019-10-02,14950,80,84,0.0,0.0
2019-10-01,14947,80,84,0.0,0.0
2019-09-30,14941,80,84,0.0,0.0
2019-09-29,14939,80,84,0.0,0.0
2019-09-28,14928,80,84,0.0,0.0
2019-09-27,14924,80,84,0.0,0.0
2019-09-26,14922,80,84,0.0,0.0
2019-09-25,14920,80,84,0.0,0.0
2019-09-24,14911,80,84,0.0,0.0
2019-09-23,14909,80,84,0.0,0.0
2019-09-22,14903,80,84,0.0,0.0
2019-09-21,14900,80,84,0.0,0.0
2019-09-20,14898,80,84,0.0,0.0
2019-09-19,14875,80,84,0.0,0.0
2019-09-18,14877,80,84,0.0,0.0
2019-09-17,14874,80,84,0.0,0.0
2019-09-16,14872,80,84,0.0,0.0
2019-09-15,14861,80,84,0.0,0.0
2019-09-14,14857,80,84,0.0,0.0
2019-09-13,14856,80,84,0.0,0.0
2019-09-12,14854,80,84,0.0,0.0
2019-09-11,14836,80,84,0.0,0.0
2019-09-10,14798,80,84,0.0,0.0
2019-09-09,14779,80,84,0.0,0.0
2019-09-08,14783,80,84,0.0,0.0
2019-09-07,14777,80,84,0.0,0.0
2019-09-06,14775,80,84,0.0,0.0
2019-09-05,14778,80,84,0.0,0.0
2019-09-04,14779,80,84,0.0,0.0
2019-09-03,14780,80,84,0.0,0.0
2019-09-02,14780,80,84,0.0,0.0
2019-09-01,14784,80,84,0.0,0.0
2019-08-31,14790,80,84,0.0,0.0
2019-08-30,14784,80,84,0.0,0.0
2019-08-29,14784,80,84,0.0,0.0
2019-08-28,14776,80,84,0.0,0.0
2019-08-27,14775,80,84,0.0,0.0
2019-08-26,14749,80,84,0.0,0.0
2019-08-25,14729,80,84,0.0,0.0
2019-08-24,14713,80,84,0.0,0.0
2019-08-23,14718,80,84,0.0,0.0
2019-08-22,14703,80,84,0.0,0.0
2019-08-21,14693,80,84,0.0,0.0
2019-08-20,14692,80,84,0.0,0.0
2019-08-19,14691,80,84,0.0,0.0
2019-08-14,14709,80,84,0.0,0.0
2019-08-13,14708,80,84,0.0,0.0
2019-08-12,14701,80,84,0.0,0.0
2019-08-11,14700,80,84,0.0,0.0
2019-08-10,14697,80,84,0.0,0.0
2019-08-09,14692,80,84,0.0,0.0
2019-08-08,14681,80,84,0.0,0.0
2019-08-07,14663,80,84,0.0,0.0
2019-08-06,14629,80,84,0.0,0.0
2019-08-05,14629,80,84,0.0,0.0
2019-08-04,14631,80,84,0.0,0.0
2019-08-03,14622,80,84,0.0,0.0
2019-08-02,14621,80,84,0.0,0.0
2019-08-01,14614,80,84,0.0,0.0
2019-07-31,14616,80,84,0.0,0.0
2019-07-30,14614,80,84,0.0,0.0
2019-07-29,14610,80,84,0.0,0.0
2019-07-28,14613,80,84,0.0,0.0
2019-07-27,14614,80,84,0.0,0.0
2019-07-26,14616,80,84,0.0,0.0
2019-07-25,14613,80,84,0.0,0.0
2019-07-24,14607,80,84,0.0,0.0
2019-07-23,14608,80,84,0.0,0.0
2019-07-22,14607,80,84,0.0,0.0
2019-07-21,14615,80,84,0.0,0.0
2019-07-20,14617,80,84,0.0,0.0
2019-07-19,14620,80,84,0.0,0.0
2019-07-18,14623,80,84,0.0,0.0
2019-07-17,14628,80,84,0.0,0.0
2019-07-16,14634,80,84,0.0,0.0
2019-07-15,14627,80,84,0.0,0.0
2019-07-14,14632,80,84,0.0,0.0
2019-07-13,14639,80,84,0.0,0.0
2019-07-12,14630,80,84,0.0,0.0
2019-07-11,14629,80,84,0.0,0.0
2019-07-10,14634,80,84,0.0,0.0
2019-07-09,14623,80,84,0.0,0.0
2019-07-08,14625,80,84,0.0,0.0
2019-07-07,14628,80,84,0.0,0.0
2019-07-06,14619,80,84,0.0,0.0
2019-07-05,14616,80,84,0.0,0.0
2019-07-04,14613,80,84,0.0,0.0
2019-07-03,14606,80,84,0.0,0.0
2019-07-02,14581,80,84,0.0,0.0
2019-07-01,14513,80,84,0.0,0.0
2019-06-30,14524,80,84,0.0,0.0
2019-06-29,14520,80,84,0.0,0.0
2019-06-28,14523,79,84,0.0,0.0
2019-06-27,14520,79,84,0.0,0.0
2019-06-26,14513,79,84,0.0,0.0
2019-06-25,14495,79,84,0.0,0.0
2019-06-24,14504,78,84,0.0,0.0
2019-06-23,14492,78,84,0.0,0.0
2019-06-22,14493,78,84,0.0,0.0
2019-06-21,14501,78,84,0.0,0.0
2019-06-20,14499,78,84,0.0,0.0
2019-06-19,14489,78,84,0.0,0.0
2019-06-18,14481,78,84,0.0,0.0
2019-06-17,14483,78,84,0.0,0.0
2019-06-16,14477,79,84,0.0,0.0
2019-06-15,14476,79,84,0.0,0.0
2019-06-14,14472,79,84,0.0,0.0
2019-06-13,14475,79,84,0.0,0.0
2019-06-12,14467,79,84,0.0,0.0
2019-06-11,14466,79,84,0.0,0.0
2019-06-10,14473,79,84,0.0,0.0
2019-06-09,14477,79,84,0.0,0.0
2019-06-08,14472,78,84,0.0,0.0
2019-06-07,14477,78,84,0.0,0.0
2019-06-06,14474,78,84,0.0,0.0
2019-06-05,14475,78,84,0.0,0.0
2019-06-04,14471,78,84,0.0,0.0
2019-06-03,14462,78,84,0.0,0.0
2019-06-02,14459,78,84,0.0,0.0
2019-06-01,14449,78,84,0.0,0.0
2019-05-31,14454,78,84,0.0,0.0
2019-05-30,14439,78,84,0.0,0.0
2019-05-29,14438,78,84,0.0,0.0
2019-05-28,14424,78,84,0.0,0.0
2019-05-27,14398,78,84,0.0,0.0
2019-05-26,14384,78,84,0.0,0.0
2019-05-24,14316,78,84,0.0,0.0
2019-05-23,14307,78,84,0.0,0.0
2019-05-22,14287,79,84,0.0,0.0
2019-05-21,14276,79,84,0.0,0.0
2019-05-20,14277,79,84,0.0,0.0
2019-05-19,14261,79,84,0.0,0.0
2019-05-18,14251,79,84,0.0,0.0
2019-05-17,14237,79,84,0.0,0.0
2019-05-16,14219,78,84,0.0,0.0
2019-05-15,14204,79,84,0.0,0.0
2019-05-13,14173,79,84,0.0,0.0
2019-05-12,14117,78,84,0.0,0.0
2019-05-11,14083,78,84,0.0,0.0
2019-05-10,14069,78,84,0.0,0.0
2019-05-09,14075,78,84,0.0,0.0
2019-05-08,14062,78,84,0.0,0.0
2019-05-07,14065,78,84,0.0,0.0
2019-05-06,14061,78,84,0.0,0.0
2019-05-05,14053,78,84,0.0,0.0
2019-05-04,14051,78,84,0.0,0.0
2019-05-03,14046,79,84,0.0,0.0
2019-05-02,14034,79,84,0.0,0.0
2019-05-01,14030,79,84,0.0,0.0
2019-04-28,14029,79,84,0.0,0.0
2019-04-27,14018,79,84,0.0,0.0
2019-04-26,13965,79,84,0.0,0.0
2019-04-25,13953,79,84,0.0,0.0
2019-04-24,13928,79,84,0.0,0.0
2019-04-23,13919,79,84,0.0,0.0
2019-04-22,13917,79,84,0.0,0.0
2019-04-21,13795,79,84,0.0,0.0
2019-04-20,13686,79,84,0.0,0.0
2019-04-19,13572,79,83,0.0,0.0
2019-04-18,13563,79,83,0.0,0.0
2019-04-17,13547,79,83,0.0,0.0
2019-04-16,13545,79,83,0.0,0.0
2019-04-15,13534,79,83,0.0,0.0
2019-04-14,13524,79,83,0.0,0.0
2019-04-13,13515,79,83,0.0,0.0
2019-04-12,13510,79,83,0.0,0.0
2019-04-11,13508,79,83,0.0,0.0
2019-04-10,13496,79,83,0.0,0.0
2019-04-09,13485,79,83,0.0,0.0
2019-04-08,13463,79,83,0.0,0.0
2019-04-07,13462,79,83,0.0,0.0
2019-04-06,13457,79,83,0.0,0.0
2019-04-05,13459,79,83,0.0,0.0
2019-04-04,13444,79,83,0.0,0.0
2019-04-03,13436,79,83,0.0,0.0
2019-04-02,13431,79,83,0.0,0.0
2019-04-01,13425,78,83,0.0,0.0
2019-03-31,13418,79,83,0.0,0.0
2019-03-30,13412,79,83,0.0,0.0
2019-03-29,13411,79,83,0.0,0.0
2019-03-28,13409,79,83,0.0,0.0
2019-03-27,13406,79,83,0.0,0.0
2019-03-26,13400,79,83,0.0,0.0
2019-03-25,13389,79,83,0.0,0.0
2019-03-24,13362,79,83,0.0,0.0
2019-03-23,13353,79,83,0.0,0.0
2019-03-22,13349,79,83,0.0,0.0
2019-03-21,13323,79,83,0.0,0.0
2019-03-20,13308,79,83,0.0,0.0
2019-03-19,13301,79,83,0.0,0.0
2019-03-18,13297,79,83,0.0,0.0
2019-03-17,13303,79,83,0.0,0.0
2019-03-16,13294,79,83,0.0,0.0
2019-03-15,13284,79,83,0.0,0.0
2019-03-14,13285,79,83,0.0,0.0
2019-03-13,13280,79,83,0.0,0.0
2019-03-12,13262,79,83,0.0,0.0
2019-03-11,13257,79,83,0.0,0.0
2019-03-10,13239,79,83,0.0,0.0
2019-03-09,13241,79,83,0.0,0.0
2019-03-08,13245,79,83,0.0,0.0
2019-03-07,13232,79,83,0.0,0.0
2019-03-06,13231,79,83,0.0,0.0
2019-03-05,13239,79,83,0.0,0.0
2019-03-04,13232,79,83,0.0,0.0
2019-03-03,13226,79,83,0.0,0.0
2019-03-02,13221,79,83,0.0,0.0
2019-03-01,13223,79,83,0.0,0.0
2019-02-28,13169,79,83,0.0,0.0
2019-02-27,13110,79,83,0.0,0.0
2019-02-26,13103,79,83,0.0,0.0
2019-02-25,13095,79,83,0.0,0.0
2019-02-24,13094,79,83,0.0,0.0
2019-02-23,13074,79,83,0.0,0.0
2019-02-22,13067,79,83,0.0,0.0
2019-02-21,13050,79,83,0.0,0.0
2019-02-20,13047,79,83,0.0,0.0
2019-02-19,13024,79,83,0.0,0.0
2019-02-18,13006,79,83,0.0,0.0
2019-02-17,12998,79,83,0.0,0.0
2019-02-16,12988,79,83,0.0,0.0
2019-02-15,12989,79,83,0.0,0.0
2019-02-14,12969,79,83,0.0,0.0
2019-02-13,12496,79,83,0.0,0.0
2019-02-12,12913,79,83,0.0,0.0
2019-02-11,12904,79,83,0.0,0.0
2019-02-10,12890,79,83,0.0,0.0
2019-02-09,12879,79,83,0.0,0.0
2019-02-07,12845,78,83,0.0,0.0
2019-02-06,12827,79,83,0.0,0.0
2019-02-05,12821,79,83,0.0,0.0
2019-02-03,12713,78,83,0.0,0.0
2019-02-02,12683,78,83,0.0,0.0
2019-02-01,12679,78,83,0.0,0.0
2019-01-31,12665,78,83,0.0,0.0
2019-01-30,12645,78,83,0.0,0.0
2019-01-29,12635,78,83,0.0,0.0
2019-01-28,12637,78,83,0.0,0.0
2019-01-27,12616,78,83,0.0,0.0
2019-01-26,12586,78,83,0.0,0.0
2019-01-25,12585,78,83,0.0,0.0
2019-01-24,12564,78,83,0.0,0.0
2019-01-23,12566,78,83,0.0,0.0
2019-01-22,12556,78,83,0.0,0.0
2019-01-14,12497,78,83,0.0,0.0
2019-01-13,12487,78,83,0.0,0.0
2019-01-12,12487,78,83,0.0,0.0
2019-01-11,12488,78,83,0.0,0.0
2019-01-10,12461,78,83,0.0,0.0
2019-01-09,12452,78,83,0.0,0.0
2019-01-08,12455,78,83,0.0,0.0
2019-01-07,12446,78,83,0.0,0.0
2019-01-06,12428,78,83,0.0,0.0
2019-01-05,12411,78,83,0.0,0.0
2019-01-04,12393,78,83,0.0,0.0
2019-01-03,12376,78,83,0.0,0.0
2019-01-02,12372,79,83,0.0,0.0
2019-01-01,12378,79,83,0.0,0.0
2018-12-31,12379,79,83,0.0,0.0
2018-12-30,12362,79,83,0.0,0.0
2018-12-29,12357,79,83,0.0,0.0
2018-12-28,12345,79,83,0.0,0.0
2018-12-27,12344,79,83,0.0,0.0
2018-12-26,12334,79,83,0.0,0.0
2018-12-25,12329,79,83,0.0,0.0
2018-12-24,12317,77,83,0.0,0.0
2018-12-23,12288,77,83,0.0,0.0
2018-12-22,12286,77,83,0.0,0.0
2018-12-21,12290,77,83,0.0,0.0
2018-12-20,12279,77,83,0.0,0.0
2018-12-19,12276,77,83,0.0,0.0
2018-12-18,12259,77,83,0.0,0.0
2018-12-17,12268,77,83,0.0,0.0
2018-12-16,12271,77,83,0.0,0.0
2018-12-15,12259,77,83,0.0,0.0
2018-12-14,12248,77,83,0.0,0.0
2018-12-13,12236,77,83,0.0,0.0
2018-12-12,12226,77,83,0.0,0.0
2018-12-11,12219,77,83,0.0,0.0
2018-12-10,12213,77,83,0.0,0.0
2018-12-09,12186,77,83,0.0,0.0
2018-12-08,12165,77,83,0.0,0.0
2018-12-07,12147,77,83,0.0,0.0
2018-12-06,12130,77,83,0.0,0.0
2018-12-05,12119,77,83,0.0,0.0
2018-12-04,12120,77,83,0.0,0.0
2018-12-03,12090,77,83,0.0,0.0
2018-12-02,12068,77,83,0.0,0.0
2018-12-01,12016,77,83,0.0,0.0
2018-11-30,12012,77,83,0.0,0.0
2018-11-29,12000,77,83,0.0,0.0
2018-11-28,11998,77,83,0.0,0.0
2018-11-27,11998,77,83,0.0,0.0
2018-11-24,11941,77,83,0.0,0.0
2018-11-23,11919,76,83,0.0,0.0
2018-11-22,11927,76,83,0.0,0.0
2018-11-21,11806,75,83,0.0,0.0
2018-11-19,11776,75,83,0.0,0.0
2018-11-18,11785,75,83,0.0,0.0
2018-11-17,11782,75,83,0.0,0.0
2018-11-16,11733,75,83,0.0,0.0
2018-11-15,11723,75,83,0.0,0.0
2018-11-14,11723,75,83,0.0,0.0
2018-11-13,11714,75,82,0.0,0.0
2018-11-12,11660,75,82,0.0,0.0
2018-11-11,11615,75,82,0.0,0.0
2018-11-10,11594,75,82,0.0,0.0
2018-11-09,11593,75,82,0.0,0.0
2018-11-08,11520,75,82,0.0,0.0
2018-11-07,11437,75,82,0.0,0.0
2018-11-05,11399,75,82,0.0,0.0
2018-11-04,11399,75,82,0.0,0.0
2018-11-03,11384,75,82,0.0,0.0
2018-11-02,11437,75,80,0.0,0.0
2018-11-01,11432,75,80,0.0,0.0
2018-10-31,11410,75,80,0.0,0.0
2018-10-30,11395,75,80,0.0,0.0
2018-10-29,11394,75,80,0.0,0.0
2018-10-28,11387,75,80,0.0,0.0
2018-10-27,11378,75,80,0.0,0.0
2018-10-26,11396,75,80,0.0,0.0
2018-10-24,11386,75,80,0.0,0.0
2018-10-23,11361,75,80,0.0,0.0
2018-10-21,11342,75,80,0.0,0.0
2018-10-20,11342,75,80,0.0,0.0
2018-10-19,11330,75,80,0.0,0.0
2018-10-18,11299,75,80,0.0,0.0
2018-10-16,11288,75,80,0.0,0.0
2018-10-15,11285,75,80,0.0,0.0
2018-10-14,11288,75,80,0.0,0.0
2018-10-13,11285,75,80,0.0,0.0
2018-10-11,11288,75,80,0.0,0.0
2018-10-09,11267,75,80,0.0,0.0
2018-10-08,11266,75,80,0.0,0.0
2018-10-07,11253,75,80,0.0,0.0
2018-10-06,11240,75,80,0.0,0.0
2018-10-05,11243,75,80,0.0,0.0
2018-10-04,11249,75,80,0.0,0.0
2018-10-03,11248,75,80,0.0,0.0
2018-10-02,11243,75,80,0.0,0.0
2018-10-01,11246,75,80,0.0,0.0
2018-09-30,11238,75,80,0.0,0.0
2018-09-29,11240,75,80,0.0,0.0
2018-09-28,11238,75,80,0.0,0.0
2018-09-27,11238,75,80,0.0,0.0
2018-09-25,11214,75,80,0.0,0.0
2018-09-24,11214,75,80,0.0,0.0
2018-09-22,11220,75,80,0.0,0.0
2018-09-21,11215,75,80,0.0,0.0
2018-09-20,11209,75,80,0.0,0.0
2018-09-17,11204,75,80,0.0,0.0
2018-09-15,11199,75,80,0.0,0.0
2018-09-14,11199,75,80,0.0,0.0
2018-09-13,11194,75,80,0.0,0.0
2018-09-12,11182,75,80,0.0,0.0
2018-09-11,11177,75,80,0.0,0.0
2018-09-10,11173,75,80,0.0,0.0
2018-09-09,11163,75,80,0.0,0.0
2018-09-07,11169,75,80,0.0,0.0
2018-09-05,11114,75,80,0.0,0.0
2018-09-03,11091,75,80,0.0,0.0
2018-09-02,11083,75,80,0.0,0.0
2018-09-01,11081,75,80,0.0,0.0
2018-08-31,11090,75,80,0.0,0.0
2018-08-30,11069,75,80,0.0,0.0
2018-08-29,11056,75,80,0.0,0.0
2018-08-28,11053,75,80,0.0,0.0
2018-08-27,11049,75,80,0.0,0.0
2018-08-26,11052,75,80,0.0,0.0
2018-08-25,11051,75,80,0.0,0.0
2018-08-24,11054,75,80,0.0,0.0
2018-08-23,11030,75,80,0.0,0.0
2018-08-22,11028,75,80,0.0,0.0
2018-08-20,11011,75,80,0.0,0.0
2018-08-19,10998,75,80,0.0,0.0
2018-08-18,10992,75,80,0.0,0.0
2018-08-17,10988,75,80,0.0,0.0
2018-08-16,10991,75,80,0.0,0.0
2018-08-15,10981,75,80,0.0,0.0
2018-08-14,10976,75,80,0.0,0.0
2018-08-13,10978,75,80,0.0,0.0
2018-08-12,10977,75,80,0.0,0.0
2018-08-11,10981,75,80,0.0,0.0
2018-08-10,10975,75,80,0.0,0.0
2018-08-09,10989,75,80,0.0,0.0
2018-08-08,10993,75,80,0.0,0.0
2018-08-07,10998,75,80,0.0,0.0
2018-08-06,11037,74,80,0.0,0.0
2018-08-05,10999,74,80,0.0,0.0
2018-08-04,11043,74,80,0.0,0.0
2018-08-03,11035,74,80,0.0,0.0
2018-08-02,11033,74,80,0.0,0.0
2018-08-01,11036,74,80,0.0,0.0
2018-07-31,11010,74,80,0.0,0.0
2018-07-30,11019,74,80,0.0,0.0
2018-07-29,11020,74,80,0.0,0.0
2018-07-28,11004,74,80,0.0,0.0
2018-07-27,11002,74,80,0.0,0.0
2018-07-26,11035,74,80,0.0,0.0
2018-07-25,11033,74,80,0.0,0.0
2018-07-24,11007,74,80,0.0,0.0
2018-07-23,10998,74,80,0.0,0.0
2018-07-22,10994,74,80,0.0,0.0
2018-07-21,10980,74,80,0.0,0.0
2018-07-20,11007,74,80,0.0,0.0
