artist,song_id,platform,date,release_date,subs,views
Fifty Fifty,Cupid — Fifty Fifty,youtube,2023-03-08,2023-02-24,159000,12978495
Fifty Fifty,Cupid — Fifty Fifty,youtube,2023-03-09,2023-02-24,164000,13614518
Fifty Fifty,Cupid — Fifty Fifty,youtube,2023-03-10,2023-02-24,169000,14192008
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-01,2023-11-30,544000,155208046
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-02,2023-11-30,545000,155208046
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-03,2023-11-30,545000,155208046
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-04,2023-11-30,546000,155208046
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-05,2023-11-30,546000,155208046
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-06,2023-11-30,547000,155208046
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-07,2023-11-30,548000,155208046
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-08,2023-11-30,548000,156806349
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-09,2023-11-30,548000,156806349
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-10,2023-11-30,549000,156806349
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-11,2023-11-30,549000,156806349
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-12,2023-11-30,550000,156806349
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-13,2023-11-30,550000,156806349
Flo Milli,Never Lose Me — Flo Milli,youtube,2023-12-14,2023-11-30,550000,156806349
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-10-25,2024-10-24,846000,202380413
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-10-26,2024-10-24,848000,202380413
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-10-27,2024-10-24,849000,204541411
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-10-28,2024-10-24,850000,204541411
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-10-29,2024-10-24,851000,204541411
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-10-30,2024-10-24,851000,204541411
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-10-31,2024-10-24,853000,204541411
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-11-01,2024-10-24,855000,206885593
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-11-02,2024-10-24,856000,206885593
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-11-03,2024-10-24,858000,206885593
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-11-04,2024-10-24,860000,206885593
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-11-05,2024-10-24,861000,209454403
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-11-06,2024-10-24,863000,209454403
Forrest Frank,Your Way's Better — Forrest Frank,youtube,2024-11-07,2024-10-24,864000,209454403
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-22,2023-07-21,86600,15630912
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-23,2023-07-21,88200,15727620
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-24,2023-07-21,90900,16072077
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-25,2023-07-21,93800,16419026
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-26,2023-07-21,96800,16665071
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-27,2023-07-21,99300,17002061
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-28,2023-07-21,103000,17673981
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-29,2023-07-21,105000,18019711
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-30,2023-07-21,106000,18336039
Fridayy,When It Comes To You — Fridayy,youtube,2023-07-31,2023-07-21,107000,18664577
Fridayy,When It Comes To You — Fridayy,youtube,2023-08-01,2023-07-21,109000,18928056
Fridayy,When It Comes To You — Fridayy,youtube,2023-08-02,2023-07-21,110000,19150879
Fridayy,When It Comes To You — Fridayy,youtube,2023-08-03,2023-07-21,111000,19289406
Fridayy,When It Comes To You — Fridayy,youtube,2023-08-04,2023-07-21,112000,19567780
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-03,2025-05-02,5040000,7351342592
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-04,2025-05-02,5050000,7351342592
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-05,2025-05-02,5050000,7351342592
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-06,2025-05-02,5060000,7351342592
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-07,2025-05-02,5070000,7351342592
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-08,2025-05-02,5080000,7351342592
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-09,2025-05-02,5090000,7428840603
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-10,2025-05-02,5100000,7428840603
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-11,2025-05-02,5100000,7428840603
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-12,2025-05-02,5110000,7428840603
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-13,2025-05-02,5120000,7428840603
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-14,2025-05-02,5120000,7499443849
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-15,2025-05-02,5130000,7499443849
Fuerza Regida,Marlboro Rojo — Fuerza Regida,youtube,2025-05-16,2025-05-02,5130000,7499443849
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-07-26,2024-07-25,3960000,5167947859
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-07-27,2024-07-25,3960000,5167947859
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-07-28,2024-07-25,3970000,5167947859
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-07-29,2024-07-25,3970000,5167947859
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-07-30,2024-07-25,3970000,5225227345
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-07-31,2024-07-25,3980000,5225227345
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-08-01,2024-07-25,3980000,5225227345
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-08-02,2024-07-25,3980000,5225227345
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-08-03,2024-07-25,3990000,5225227345
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-08-04,2024-07-25,3990000,5225227345
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-08-05,2024-07-25,4000000,5225227345
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-08-06,2024-07-25,4000000,5279651146
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-08-07,2024-07-25,4000000,5279651146
Fuerza Regida,Nel — Fuerza Regida,youtube,2024-08-08,2024-07-25,4010000,5279651146
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-12,2025-02-11,4670000,6710298769
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-13,2025-02-11,4680000,6710298769
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-14,2025-02-11,4680000,6710298769
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-15,2025-02-11,4680000,6710298769
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-16,2025-02-11,4690000,6710298769
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-17,2025-02-11,4690000,6710298769
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-18,2025-02-11,4700000,6778719404
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-19,2025-02-11,4700000,6778719404
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-20,2025-02-11,4700000,6778719404
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-21,2025-02-11,4710000,6778719404
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-22,2025-02-11,4710000,6778719404
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-23,2025-02-11,4710000,6778719404
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-24,2025-02-11,4720000,6778719404
Fuerza Regida,Por Esos Ojos — Fuerza Regida,youtube,2025-02-25,2025-02-11,4720000,6778719404
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-06-23,2023-06-22,2390000,2328116607
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-06-24,2023-06-22,2410000,2336600976
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-06-25,2023-06-22,2420000,2356688099
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-06-26,2023-06-22,2420000,2367349204
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-06-27,2023-06-22,2430000,2369693471
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-06-28,2023-06-22,2440000,2379960072
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-06-29,2023-06-22,2450000,2389931472
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-06-30,2023-06-22,2450000,2401163530
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-07-01,2023-06-22,2460000,2405464138
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-07-02,2023-06-22,2460000,2422589525
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-07-03,2023-06-22,2470000,2428417090
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-07-04,2023-06-22,2480000,2437437117
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-07-05,2023-06-22,2480000,2444841123
Fuerza Regida,Sabor Fresa — Fuerza Regida,youtube,2023-07-06,2023-06-22,2490000,2451916628
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-20,2023-05-19,2170000,2074705056
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-21,2023-05-19,2180000,2084286070
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-22,2023-05-19,2180000,2093006282
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-23,2023-05-19,2190000,2101679833
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-24,2023-05-19,2200000,2103477204
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-25,2023-05-19,2200000,2116051483
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-26,2023-05-19,2210000,2118672093
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-27,2023-05-19,2210000,2131392733
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-28,2023-05-19,2220000,2133260094
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-29,2023-05-19,2230000,2133260094
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-30,2023-05-19,2230000,2154686830
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-05-31,2023-05-19,2240000,2161541051
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-06-01,2023-05-19,2240000,2167099764
Fuerza Regida,TQM — Fuerza Regida,youtube,2023-06-02,2023-05-19,2250000,2174759634
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-10,2024-02-09,3360000,3936586898
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-11,2024-02-09,3370000,3936586898
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-12,2024-02-09,3370000,3936586898
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-13,2024-02-09,3380000,3936586898
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-14,2024-02-09,3380000,3936586898
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-15,2024-02-09,3390000,3976413807
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-16,2024-02-09,3390000,3976413807
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-17,2024-02-09,3400000,3976413807
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-18,2024-02-09,3400000,3976413807
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-19,2024-02-09,3410000,3976413807
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-20,2024-02-09,3410000,4018792295
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-21,2024-02-09,3410000,4018792295
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-22,2024-02-09,3420000,4018792295
Fuerza Regida,Tu Name — Fuerza Regida,youtube,2024-02-23,2024-02-09,3420000,4018792295
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-03,2025-05-02,5040000,7351342592
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-04,2025-05-02,5050000,7351342592
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-05,2025-05-02,5050000,7351342592
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-06,2025-05-02,5060000,7351342592
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-07,2025-05-02,5070000,7351342592
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-08,2025-05-02,5080000,7351342592
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-09,2025-05-02,5090000,7428840603
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-10,2025-05-02,5100000,7428840603
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-11,2025-05-02,5100000,7428840603
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-12,2025-05-02,5110000,7428840603
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-13,2025-05-02,5120000,7428840603
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-14,2025-05-02,5120000,7499443849
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-15,2025-05-02,5130000,7499443849
Fuerza Regida,Tu Sancho — Fuerza Regida,youtube,2025-05-16,2025-05-02,5130000,7499443849
Future,Brazzier — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Brazzier — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Brazzier — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Brazzier — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Brazzier — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Brazzier — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Lil Demon — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Lil Demon — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Lil Demon — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Lil Demon — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Lil Demon — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Lil Demon — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Lost My Dog — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Lost My Dog — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Lost My Dog — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Lost My Dog — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Lost My Dog — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Lost My Dog — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,MJ — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,MJ — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,MJ — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,MJ — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,MJ — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,MJ — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Oath — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Oath — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Oath — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Oath — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Oath — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Oath — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Ocean — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Ocean — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Ocean — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Ocean — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Ocean — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Ocean — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Plutoski — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Plutoski — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Plutoski — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Plutoski — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Plutoski — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Plutoski — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Press The Button — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Press The Button — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Press The Button — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Press The Button — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Press The Button — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Press The Button — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Ski — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Ski — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Ski — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Ski — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Ski — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Ski — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,South Of France — Future,youtube,2024-11-02,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-03,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-04,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-05,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-06,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-07,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-08,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-09,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-10,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-11,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-12,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-13,2024-11-01,13900000,12066909053
Future,South Of France — Future,youtube,2024-11-14,2024-11-01,13900000,12192616877
Future,South Of France — Future,youtube,2024-11-15,2024-11-01,13900000,12192616877
Future,Surfing A Tsunami — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Surfing A Tsunami — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Surfing A Tsunami — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Surfing A Tsunami — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Surfing A Tsunami — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Surfing A Tsunami — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Teflon Don — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-25,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-26,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-27,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-28,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-29,2024-09-20,13800000,11823737500
Future,Teflon Don — Future,youtube,2024-09-30,2024-09-20,13800000,11943788575
Future,Teflon Don — Future,youtube,2024-10-01,2024-09-20,13800000,11943788575
Future,Teflon Don — Future,youtube,2024-10-02,2024-09-20,13800000,11943788575
Future,Teflon Don — Future,youtube,2024-10-03,2024-09-20,13800000,11943788575
Future,Teflon Don — Future,youtube,2024-10-04,2024-09-20,13800000,11943788575
Future,Told My — Future,youtube,2024-09-21,2024-09-20,13800000,11823737500
Future,Told My — Future,youtube,2024-09-22,2024-09-20,13800000,11823737500
Future,Told My — Future,youtube,2024-09-23,2024-09-20,13800000,11823737500
Future,Told My — Future,youtube,2024-09-24,2024-09-20,13800000,11823737500
