artist,song_id,platform,date,release_date,subs,views,subs_keep,views_keep,t,subs_interp,views_interp
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-10-25,2022-10-21,48600000,26344401649,True,True,1666656000000000000,48600000.0,26344401649.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-10-26,2022-10-21,48700000,26384235968,True,True,1666742400000000000,48700000.0,26384235968.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-10-27,2022-10-21,48800000,26415834173,True,True,1666828800000000000,48800000.0,26415834173.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-10-28,2022-10-21,48800000,26415834173,False,False,1666915200000000000,48850000.0,26443384244.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-10-29,2022-10-21,48900000,26415834173,True,False,1667001600000000000,48900000.0,26470934315.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-10-30,2022-10-21,49000000,26415834173,True,False,1667088000000000000,49000000.0,26498484386.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-10-31,2022-10-21,49100000,26415834173,True,False,1667174400000000000,49100000.0,26526034457.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-11-01,2022-10-21,49100000,26415834173,False,False,1667260800000000000,49150000.0,26553584528.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-11-02,2022-10-21,49200000,26581134599,True,True,1667347200000000000,49200000.0,26581134599.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-11-03,2022-10-21,49300000,26581134599,True,False,1667433600000000000,49300000.0,26618428326.0
Taylor Swift,Dear Reader — Taylor Swift,youtube,2022-11-04,2022-10-21,49300000,26655722053,True,True,1667520000000000000,49300000.0,26655722053.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-11,2023-03-10,14200000,4095251005,True,True,1678492800000000000,14200000.0,4095251005.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-12,2023-03-10,14200000,4096910762,False,True,1678579200000000000,14220000.0,4096910762.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-13,2023-03-10,14200000,4098820601,False,True,1678665600000000000,14240000.0,4098820601.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-14,2023-03-10,14200000,4099460357,False,True,1678752000000000000,14260000.0,4099460357.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-15,2023-03-10,14200000,4101200166,False,True,1678838400000000000,14280000.0,4101200166.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-16,2023-03-10,14300000,4102055513,True,True,1678924800000000000,14300000.0,4102055513.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-17,2023-03-10,14300000,4104166798,False,True,1679011200000000000,14312500.0,4104166798.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-18,2023-03-10,14300000,4106262393,False,True,1679097600000000000,14325000.0,4106262393.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-19,2023-03-10,14300000,4108663919,False,True,1679184000000000000,14337500.0,4108663919.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-20,2023-03-10,14300000,4110934481,False,True,1679270400000000000,14350000.0,4110934481.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-21,2023-03-10,14300000,4113656738,False,True,1679356800000000000,14362500.0,4113656738.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-22,2023-03-10,14300000,4115614414,False,True,1679443200000000000,14375000.0,4115614414.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-23,2023-03-10,14300000,4116074375,False,True,1679529600000000000,14387500.0,4116074375.0
Melanie Martinez,Death — Melanie Martinez,youtube,2023-03-24,2023-03-10,14400000,4119293761,True,True,1679616000000000000,14400000.0,4119293761.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-09-23,2023-09-22,829000,689073973,True,True,1695427200000000000,829000.0,689073973.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-09-24,2023-09-22,831000,689073973,True,False,1695513600000000000,831000.0,691730280.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-09-25,2023-09-22,832000,689073973,True,False,1695600000000000000,832000.0,694386587.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-09-26,2023-09-22,834000,697042894,True,True,1695686400000000000,834000.0,697042894.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-09-27,2023-09-22,835000,697042894,True,False,1695772800000000000,835000.0,699398301.3333334
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-09-28,2023-09-22,837000,697042894,True,False,1695859200000000000,837000.0,701753708.6666666
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-09-29,2023-09-22,839000,704109116,True,True,1695945600000000000,839000.0,704109116.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-09-30,2023-09-22,840000,704109116,True,False,1696032000000000000,840000.0,706895733.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-10-01,2023-09-22,841000,704109116,True,False,1696118400000000000,841000.0,709682350.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-10-02,2023-09-22,842000,712468967,True,True,1696204800000000000,842000.0,712468967.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-10-03,2023-09-22,844000,712468967,True,False,1696291200000000000,844000.0,714457221.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-10-04,2023-09-22,845000,712468967,True,False,1696377600000000000,845000.0,716445475.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-10-05,2023-09-22,847000,712468967,True,False,1696464000000000000,847000.0,718433729.0
Zach Bryan,Deep Satin — Zach Bryan,youtube,2023-10-06,2023-09-22,848000,720421983,True,True,1696550400000000000,848000.0,720421983.0
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-09,2024-02-08,633000,351590435,True,True,1707436800000000000,633000.0,351590435.0
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-10,2024-02-08,634000,351590435,True,False,1707523200000000000,634000.0,351921432.54545456
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-11,2024-02-08,635000,351590435,True,False,1707609600000000000,635000.0,352252430.09090906
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-12,2024-02-08,635000,351590435,False,False,1707696000000000000,635500.0,352583427.6363636
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-13,2024-02-08,636000,351590435,True,False,1707782400000000000,636000.0,352914425.1818182
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-14,2024-02-08,636000,351590435,False,False,1707868800000000000,636500.0,353245422.72727275
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-15,2024-02-08,637000,351590435,True,False,1707955200000000000,637000.0,353576420.27272725
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-16,2024-02-08,637000,351590435,False,False,1708041600000000000,637250.0,353907417.8181818
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-17,2024-02-08,637000,351590435,False,False,1708128000000000000,637500.0,354238415.3636364
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-18,2024-02-08,637000,351590435,False,False,1708214400000000000,637750.0,354569412.90909094
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-19,2024-02-08,638000,351590435,True,False,1708300800000000000,638000.0,354900410.45454544
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-20,2024-02-08,638000,355231408,False,True,1708387200000000000,638000.0,355231408.0
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-21,2024-02-08,638000,355231408,False,False,1708473600000000000,638000.0,355231408.0
Kacey Musgraves,Deeper Well — Kacey Musgraves,youtube,2024-02-22,2024-02-08,638000,355231408,True,True,1708560000000000000,638000.0,355231408.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-15,2025-02-14,1920000,1343566514,True,True,1739577600000000000,1920000.0,1343566514.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-16,2025-02-14,1930000,1364209795,True,True,1739664000000000000,1930000.0,1364209795.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-17,2025-02-14,1940000,1364209795,True,False,1739750400000000000,1940000.0,1369220929.3333333
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-18,2025-02-14,1940000,1364209795,False,False,1739836800000000000,1945000.0,1374232063.6666667
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-19,2025-02-14,1950000,1379243198,True,True,1739923200000000000,1950000.0,1379243198.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-20,2025-02-14,1950000,1379243198,False,False,1740009600000000000,1955000.0,1384621289.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-21,2025-02-14,1960000,1379243198,True,False,1740096000000000000,1960000.0,1389999380.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-22,2025-02-14,1960000,1395377471,False,True,1740182400000000000,1962500.0,1395377471.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-23,2025-02-14,1960000,1395377471,False,False,1740268800000000000,1965000.0,1399098827.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-24,2025-02-14,1960000,1395377471,False,False,1740355200000000000,1967500.0,1402820183.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-25,2025-02-14,1970000,1395377471,True,False,1740441600000000000,1970000.0,1406541539.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-26,2025-02-14,1970000,1410262895,False,True,1740528000000000000,1970000.0,1410262895.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-27,2025-02-14,1970000,1410262895,False,False,1740614400000000000,1970000.0,1410262895.0
PARTYNEXTDOOR,Deeper — PARTYNEXTDOOR,youtube,2025-02-28,2025-02-14,1970000,1410262895,True,True,1740700800000000000,1970000.0,1410262895.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-19,2024-07-18,13700000,13505388349,True,True,1721347200000000000,13700000.0,13505388349.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-20,2024-07-18,13700000,13505388349,False,False,1721433600000000000,13700000.0,13525289776.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-21,2024-07-18,13700000,13505388349,False,False,1721520000000000000,13700000.0,13545191203.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-22,2024-07-18,13700000,13505388349,False,False,1721606400000000000,13700000.0,13565092630.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-23,2024-07-18,13700000,13505388349,False,False,1721692800000000000,13700000.0,13584994057.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-24,2024-07-18,13700000,13505388349,False,False,1721779200000000000,13700000.0,13604895484.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-25,2024-07-18,13700000,13505388349,False,False,1721865600000000000,13700000.0,13624796911.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-26,2024-07-18,13700000,13644698338,False,True,1721952000000000000,13700000.0,13644698338.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-27,2024-07-18,13700000,13644698338,False,False,1722038400000000000,13700000.0,13644698338.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-28,2024-07-18,13700000,13644698338,False,False,1722124800000000000,13700000.0,13644698338.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-29,2024-07-18,13700000,13644698338,False,False,1722211200000000000,13700000.0,13644698338.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-30,2024-07-18,13700000,13644698338,False,False,1722297600000000000,13700000.0,13644698338.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-07-31,2024-07-18,13700000,13644698338,False,False,1722384000000000000,13700000.0,13644698338.0
Rauw Alejandro,Dejame Entrar — Rauw Alejandro,youtube,2024-08-01,2024-07-18,13700000,13644698338,True,True,1722470400000000000,13700000.0,13644698338.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-22,2023-07-21,1230000,200802816,True,True,1689984000000000000,1230000.0,200802816.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-23,2023-07-21,1230000,202417936,False,True,1690070400000000000,1235000.0,202417936.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-24,2023-07-21,1240000,204337355,True,True,1690156800000000000,1240000.0,204337355.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-25,2023-07-21,1250000,205698185,True,True,1690243200000000000,1250000.0,205698185.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-26,2023-07-21,1280000,207024286,True,True,1690329600000000000,1280000.0,207024286.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-27,2023-07-21,1300000,210203261,True,True,1690416000000000000,1300000.0,210203261.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-28,2023-07-21,1310000,213598303,True,True,1690502400000000000,1310000.0,213598303.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-29,2023-07-21,1320000,216610251,True,True,1690588800000000000,1320000.0,216610251.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-30,2023-07-21,1340000,219267207,True,True,1690675200000000000,1340000.0,219267207.0
Ice Spice,Deli — Ice Spice,youtube,2023-07-31,2023-07-21,1350000,221564143,True,True,1690761600000000000,1350000.0,221564143.0
Ice Spice,Deli — Ice Spice,youtube,2023-08-01,2023-07-21,1350000,223677089,False,True,1690848000000000000,1355000.0,223677089.0
Ice Spice,Deli — Ice Spice,youtube,2023-08-02,2023-07-21,1360000,225561989,True,True,1690934400000000000,1360000.0,225561989.0
Ice Spice,Deli — Ice Spice,youtube,2023-08-03,2023-07-21,1370000,226587649,True,True,1691020800000000000,1370000.0,226587649.0
Ice Spice,Deli — Ice Spice,youtube,2023-08-04,2023-07-21,1380000,229311007,True,True,1691107200000000000,1380000.0,229311007.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-02,2023-09-01,11800000,6926982501,True,True,1693612800000000000,11800000.0,6926982501.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-03,2023-09-01,11800000,6941300417,False,True,1693699200000000000,11820000.0,6941300417.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-04,2023-09-01,11800000,6949463681,False,True,1693785600000000000,11840000.0,6949463681.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-05,2023-09-01,11800000,6954658739,False,True,1693872000000000000,11860000.0,6954658739.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-06,2023-09-01,11800000,6961576955,False,True,1693958400000000000,11880000.0,6961576955.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-07,2023-09-01,11900000,6967056053,True,True,1694044800000000000,11900000.0,6967056053.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-08,2023-09-01,11900000,6974219429,False,True,1694131200000000000,11900000.0,6974219429.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-09,2023-09-01,11900000,6983466665,False,True,1694217600000000000,11900000.0,6983466665.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-10,2023-09-01,11900000,6990884426,False,True,1694304000000000000,11900000.0,6990884426.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-11,2023-09-01,11900000,6995743578,False,True,1694390400000000000,11900000.0,6995743578.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-12,2023-09-01,11900000,7005351256,False,True,1694476800000000000,11900000.0,7005351256.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-13,2023-09-01,11900000,7005351256,False,False,1694563200000000000,11900000.0,7009671654.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-14,2023-09-01,11900000,7013992052,False,True,1694649600000000000,11900000.0,7013992052.0
Doja Cat,Demons — Doja Cat,youtube,2023-09-15,2023-09-01,11900000,7021542975,True,True,1694736000000000000,11900000.0,7021542975.0
Doechii,Denial Is A River — Doechii,youtube,2024-08-31,2024-08-30,1380000,574089003,True,True,1725062400000000000,1380000.0,574089003.0
Doechii,Denial Is A River — Doechii,youtube,2024-09-01,2024-08-30,1380000,574089003,False,False,1725148800000000000,1382000.0,574552453.3846154
Doechii,Denial Is A River — Doechii,youtube,2024-09-02,2024-08-30,1380000,574089003,False,False,1725235200000000000,1384000.0,575015903.7692307
Doechii,Denial Is A River — Doechii,youtube,2024-09-03,2024-08-30,1380000,574089003,False,False,1725321600000000000,1386000.0,575479354.1538461
Doechii,Denial Is A River — Doechii,youtube,2024-09-04,2024-08-30,1380000,574089003,False,False,1725408000000000000,1388000.0,575942804.5384616
Doechii,Denial Is A River — Doechii,youtube,2024-09-05,2024-08-30,1390000,574089003,True,False,1725494400000000000,1390000.0,576406254.9230769
Doechii,Denial Is A River — Doechii,youtube,2024-09-06,2024-08-30,1390000,574089003,False,False,1725580800000000000,1390000.0,576869705.3076923
Doechii,Denial Is A River — Doechii,youtube,2024-09-07,2024-08-30,1390000,574089003,False,False,1725667200000000000,1390000.0,577333155.6923077
Doechii,Denial Is A River — Doechii,youtube,2024-09-08,2024-08-30,1390000,574089003,False,False,1725753600000000000,1390000.0,577796606.0769231
Doechii,Denial Is A River — Doechii,youtube,2024-09-09,2024-08-30,1390000,574089003,False,False,1725840000000000000,1390000.0,578260056.4615384
Doechii,Denial Is A River — Doechii,youtube,2024-09-10,2024-08-30,1390000,574089003,False,False,1725926400000000000,1390000.0,578723506.8461539
Doechii,Denial Is A River — Doechii,youtube,2024-09-11,2024-08-30,1390000,574089003,False,False,1726012800000000000,1390000.0,579186957.2307693
Doechii,Denial Is A River — Doechii,youtube,2024-09-12,2024-08-30,1390000,574089003,False,False,1726099200000000000,1390000.0,579650407.6153846
Doechii,Denial Is A River — Doechii,youtube,2024-09-13,2024-08-30,1390000,580113858,True,True,1726185600000000000,1390000.0,580113858.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-03-30,2024-03-29,26900000,18388043113,True,True,1711756800000000000,26900000.0,18388043113.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-03-31,2024-03-29,26900000,18388043113,False,False,1711843200000000000,26907692.307692308,18480633797.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-01,2024-03-29,26900000,18573224481,False,True,1711929600000000000,26915384.615384616,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-02,2024-03-29,26900000,18573224481,False,False,1712016000000000000,26923076.923076924,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-03,2024-03-29,26900000,18573224481,False,False,1712102400000000000,26930769.230769232,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-04,2024-03-29,26900000,18573224481,False,False,1712188800000000000,26938461.53846154,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-05,2024-03-29,26900000,18573224481,False,False,1712275200000000000,26946153.846153848,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-06,2024-03-29,26900000,18573224481,False,False,1712361600000000000,26953846.153846152,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-07,2024-03-29,26900000,18573224481,False,False,1712448000000000000,26961538.46153846,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-08,2024-03-29,26900000,18573224481,False,False,1712534400000000000,26969230.769230768,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-09,2024-03-29,26900000,18573224481,False,False,1712620800000000000,26976923.076923076,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-10,2024-03-29,26900000,18573224481,False,False,1712707200000000000,26984615.384615384,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-11,2024-03-29,26900000,18573224481,False,False,1712793600000000000,26992307.692307692,18573224481.0
Beyonce,Desert Eagle — Beyonce,youtube,2024-04-12,2024-03-29,27000000,18573224481,True,True,1712880000000000000,27000000.0,18573224481.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-05,2022-09-02,7530000,6491925752,True,True,1662336000000000000,7530000.0,6491925752.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-06,2022-09-02,7540000,6496837467,True,True,1662422400000000000,7540000.0,6496837467.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-07,2022-09-02,7540000,6501851037,False,True,1662508800000000000,7545000.0,6501851037.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-08,2022-09-02,7550000,6506839873,True,True,1662595200000000000,7550000.0,6506839873.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-09,2022-09-02,7550000,6508662198,False,True,1662681600000000000,7553333.333333333,6508662198.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-10,2022-09-02,7550000,6518074138,False,True,1662768000000000000,7556666.666666667,6518074138.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-11,2022-09-02,7560000,6522155920,True,True,1662854400000000000,7560000.0,6522155920.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-12,2022-09-02,7560000,6524189383,False,True,1662940800000000000,7563333.333333333,6524189383.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-13,2022-09-02,7560000,6530743081,False,True,1663027200000000000,7566666.666666667,6530743081.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-14,2022-09-02,7570000,6535054162,True,True,1663113600000000000,7570000.0,6535054162.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-15,2022-09-02,7570000,6539475032,False,True,1663200000000000000,7570000.0,6539475032.0
Lil Baby,Detox — Lil Baby,youtube,2022-09-16,2022-09-02,7570000,6542311003,True,True,1663286400000000000,7570000.0,6542311003.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-04,2023-03-03,1880000,445079033,True,True,1677888000000000000,1880000.0,445079033.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-05,2023-03-03,1880000,447843630,False,True,1677974400000000000,1883333.3333333333,447843630.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-06,2023-03-03,1880000,447843630,False,False,1678060800000000000,1886666.6666666667,450611959.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-07,2023-03-03,1890000,453380288,True,True,1678147200000000000,1890000.0,453380288.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-08,2023-03-03,1890000,456045233,False,True,1678233600000000000,1890000.0,456045233.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-09,2023-03-03,1890000,456045233,False,False,1678320000000000000,1890000.0,458531278.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-10,2023-03-03,1890000,461017323,False,True,1678406400000000000,1890000.0,461017323.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-11,2023-03-03,1890000,461621924,False,True,1678492800000000000,1890000.0,461621924.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-12,2023-03-03,1890000,465376648,False,True,1678579200000000000,1890000.0,465376648.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-13,2023-03-03,1890000,467218142,False,True,1678665600000000000,1890000.0,467218142.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-14,2023-03-03,1890000,469121650,False,True,1678752000000000000,1890000.0,469121650.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-15,2023-03-03,1890000,469121650,False,True,1678838400000000000,1890000.0,469121650.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-16,2023-03-03,1890000,450692676,False,False,1678924800000000000,1890000.0,459907163.0
Morgan Wallen,Devil Don't Know — Morgan Wallen,youtube,2023-03-17,2023-03-03,1890000,450692676,True,True,1679011200000000000,1890000.0,450692676.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-15,2024-06-14,255000,77449736,True,True,1718409600000000000,255000.0,77449736.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-16,2024-06-14,260000,81153683,True,True,1718496000000000000,260000.0,81153683.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-17,2024-06-14,266000,83097825,True,True,1718582400000000000,266000.0,83097825.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-18,2024-06-14,272000,85603059,True,True,1718668800000000000,272000.0,85603059.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-19,2024-06-14,278000,88193083,True,True,1718755200000000000,278000.0,88193083.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-20,2024-06-14,284000,90805193,True,True,1718841600000000000,284000.0,90805193.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-21,2024-06-14,289000,93390706,True,True,1718928000000000000,289000.0,93390706.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-22,2024-06-14,293000,96893758,True,True,1719014400000000000,293000.0,96893758.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-23,2024-06-14,297000,98755361,True,True,1719100800000000000,297000.0,98755361.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-24,2024-06-14,301000,100200249,True,True,1719187200000000000,301000.0,100200249.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-25,2024-06-14,305000,103342889,True,True,1719273600000000000,305000.0,103342889.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-26,2024-06-14,308000,105586876,True,True,1719360000000000000,308000.0,105586876.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-27,2024-06-14,312000,108004086,True,True,1719446400000000000,312000.0,108004086.0
Tommy Richman,Devil Is A Lie — Tommy Richman,youtube,2024-06-28,2024-06-14,315000,110207568,True,True,1719532800000000000,315000.0,110207568.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-10,2023-06-09,339000,230585307,True,True,1686355200000000000,339000.0,230585307.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-11,2023-06-09,340000,231281581,True,True,1686441600000000000,340000.0,231281581.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-12,2023-06-09,340000,231722352,False,True,1686528000000000000,340500.0,231722352.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-13,2023-06-09,341000,232425542,True,True,1686614400000000000,341000.0,232425542.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-14,2023-06-09,342000,232860310,True,True,1686700800000000000,342000.0,232860310.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-15,2023-06-09,343000,233529003,True,True,1686787200000000000,343000.0,233529003.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-16,2023-06-09,343000,233910953,False,True,1686873600000000000,343500.0,233910953.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-17,2023-06-09,344000,234531473,True,True,1686960000000000000,344000.0,234531473.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-18,2023-06-09,344000,234828833,False,True,1687046400000000000,344500.0,234828833.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-19,2023-06-09,345000,234948667,True,True,1687132800000000000,345000.0,234948667.0
Noah Kahan,Dial Drunk — Noah Kahan,youtube,2023-06-20,2023-06-09,345000,235318944,False,True,1687219200000000000,345500.0,235318944.0
