,date,artist,song_id,platform,release_date,followers,following,uploads,likes,was_inserted,tt_followers_diff_12m,tt_followers_diff_6m,tt_followers_diff_3m,tt_followers_diff_1m,tt_likes_diff_12m,tt_likes_diff_6m,tt_likes_diff_3m,tt_likes_diff_1m,tt_followers_diff_daily,tt_likes_diff_daily,tt_uploads_diff_daily
9050,2025-04-10,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17400000.0,5223.0,1829.0,1100000000.0,False,,1100000.0,1000000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
9051,2025-04-11,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17400000.0,5223.0,1829.0,1100000000.0,False,,1100000.0,1000000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
9052,2025-04-12,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17400000.0,5223.0,1831.0,1100000000.0,False,,1100000.0,1000000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,2.0
9053,2025-04-13,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17400000.0,,,1100000000.0,True,,1100000.0,1000000.0,600000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,
9054,2025-04-14,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17400000.0,,,1100000000.0,True,,1100000.0,1000000.0,600000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,
9055,2025-04-15,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17400000.0,5225.0,1830.0,1100000000.0,False,,1100000.0,1000000.0,600000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,
9056,2025-04-16,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17500000.0,5225.0,1830.0,1100000000.0,False,,1200000.0,1100000.0,700000.0,,100000000.0,100000000.0,100000000.0,100000.0,0.0,0.0
9057,2025-04-17,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17500000.0,5225.0,1830.0,1100000000.0,False,,1200000.0,1100000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
9058,2025-04-18,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17500000.0,5225.0,1830.0,1100000000.0,False,,1200000.0,1100000.0,600000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
9059,2025-04-19,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17500000.0,5225.0,1830.0,1100000000.0,False,,1200000.0,1100000.0,600000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
9060,2025-04-20,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17600000.0,5225.0,1830.0,1100000000.0,False,,1300000.0,1200000.0,700000.0,,100000000.0,100000000.0,100000000.0,100000.0,0.0,0.0
9061,2025-04-21,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17600000.0,5225.0,1831.0,1100000000.0,False,,1300000.0,1200000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,1.0
9062,2025-04-22,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17600000.0,5225.0,1830.0,1100000000.0,False,,1300000.0,1200000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,-1.0
9063,2025-04-23,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17600000.0,5225.0,1831.0,1100000000.0,False,,1300000.0,1200000.0,600000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,1.0
9064,2025-04-24,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17700000.0,5225.0,1832.0,1100000000.0,False,,1400000.0,1300000.0,700000.0,,100000000.0,100000000.0,100000000.0,100000.0,0.0,1.0
9065,2025-04-25,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17700000.0,5225.0,1832.0,1100000000.0,False,,1400000.0,1200000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
9066,2025-04-26,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17700000.0,5224.0,1832.0,1100000000.0,False,,1400000.0,1200000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
9067,2025-04-27,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17700000.0,5224.0,1833.0,1100000000.0,False,,1400000.0,1200000.0,600000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,1.0
9068,2025-04-28,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17800000.0,5225.0,1833.0,1100000000.0,False,,1500000.0,1300000.0,700000.0,,100000000.0,100000000.0,100000000.0,100000.0,0.0,0.0
9069,2025-04-29,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17800000.0,5225.0,1833.0,1100000000.0,False,,1500000.0,1300000.0,700000.0,,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
9070,2025-04-30,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17800000.0,5227.0,1833.0,1100000000.0,False,,1500000.0,1300000.0,700000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9071,2025-05-01,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17800000.0,5227.0,1833.0,1100000000.0,False,,1500000.0,1300000.0,700000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9072,2025-05-02,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17800000.0,5227.0,1833.0,1100000000.0,False,,1500000.0,1300000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9073,2025-05-03,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17900000.0,5228.0,1833.0,1100000000.0,False,,1600000.0,1400000.0,700000.0,,100000000.0,100000000.0,0.0,100000.0,0.0,0.0
9074,2025-05-04,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17900000.0,5228.0,1833.0,1100000000.0,False,,1600000.0,1400000.0,700000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9075,2025-05-05,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17900000.0,5229.0,1833.0,1100000000.0,False,,1600000.0,1400000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9076,2025-05-06,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17900000.0,5230.0,1833.0,1100000000.0,False,,1600000.0,1400000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9077,2025-05-07,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17900000.0,5230.0,1834.0,1100000000.0,False,,1600000.0,1400000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9078,2025-05-08,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17900000.0,5230.0,1834.0,1100000000.0,False,,1600000.0,1400000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9079,2025-05-09,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17900000.0,5230.0,1835.0,1100000000.0,False,,1600000.0,1400000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9080,2025-05-10,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,17900000.0,5231.0,1835.0,1100000000.0,False,,1600000.0,1400000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9081,2025-05-11,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18000000.0,5232.0,1835.0,1100000000.0,False,,1700000.0,1500000.0,600000.0,,100000000.0,100000000.0,0.0,100000.0,0.0,0.0
9082,2025-05-12,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18000000.0,5232.0,1836.0,1100000000.0,False,,1700000.0,1500000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9083,2025-05-13,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18000000.0,5232.0,1836.0,1100000000.0,False,,1700000.0,1500000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9084,2025-05-14,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18000000.0,5232.0,1837.0,1100000000.0,False,,1700000.0,1500000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9085,2025-05-15,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18000000.0,5232.0,1837.0,1100000000.0,False,,1700000.0,1400000.0,600000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9086,2025-05-16,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18000000.0,5232.0,1837.0,1100000000.0,False,,1700000.0,1400000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9087,2025-05-17,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18000000.0,5232.0,1837.0,1100000000.0,False,,1700000.0,1400000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9088,2025-05-18,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18000000.0,5232.0,1838.0,1100000000.0,False,,1700000.0,1400000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9089,2025-05-19,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18100000.0,5232.0,1838.0,1100000000.0,False,,1800000.0,1500000.0,600000.0,,100000000.0,100000000.0,0.0,100000.0,0.0,0.0
9090,2025-05-20,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18100000.0,5233.0,1838.0,1100000000.0,False,,1800000.0,1500000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9091,2025-05-21,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18100000.0,5233.0,1839.0,1100000000.0,False,,1800000.0,1500000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9092,2025-05-22,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18100000.0,5235.0,1839.0,1100000000.0,False,,1800000.0,1500000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9093,2025-05-23,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18100000.0,5235.0,1840.0,1100000000.0,False,,1800000.0,1500000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9094,2025-05-24,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18100000.0,5235.0,1841.0,1100000000.0,False,,1800000.0,1500000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9095,2025-05-25,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18200000.0,5235.0,1841.0,1100000000.0,False,,1900000.0,1600000.0,500000.0,,100000000.0,100000000.0,0.0,100000.0,0.0,0.0
9096,2025-05-26,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18200000.0,5235.0,1841.0,1100000000.0,False,,1900000.0,1600000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9097,2025-05-27,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18200000.0,5235.0,1841.0,1100000000.0,False,,1900000.0,1600000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9098,2025-05-28,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18200000.0,5235.0,1842.0,1100000000.0,False,,1900000.0,1600000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9099,2025-05-29,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18300000.0,5235.0,1842.0,1100000000.0,False,,1900000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,100000.0,0.0,0.0
9100,2025-05-30,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18300000.0,5236.0,1842.0,1100000000.0,False,,1900000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9101,2025-05-31,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18300000.0,5236.0,1842.0,1100000000.0,False,,1900000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9102,2025-06-01,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18300000.0,5236.0,1842.0,1100000000.0,False,,1900000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9103,2025-06-02,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18300000.0,5236.0,1843.0,1100000000.0,False,,1900000.0,1700000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9104,2025-06-03,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18300000.0,5237.0,1844.0,1100000000.0,False,,1900000.0,1700000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9105,2025-06-04,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5237.0,1844.0,1100000000.0,False,,2000000.0,1800000.0,500000.0,,100000000.0,100000000.0,0.0,100000.0,0.0,0.0
9106,2025-06-05,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5238.0,1844.0,1100000000.0,False,,2000000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9107,2025-06-06,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5238.0,1844.0,1100000000.0,False,,2000000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9108,2025-06-07,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5240.0,1844.0,1100000000.0,False,,2000000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9109,2025-06-08,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5240.0,1844.0,1100000000.0,False,,2000000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9110,2025-06-09,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5240.0,1843.0,1100000000.0,False,,2000000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,-1.0
9111,2025-06-10,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5240.0,1844.0,1100000000.0,False,,2000000.0,1700000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9112,2025-06-11,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5240.0,1844.0,1100000000.0,False,,2000000.0,1700000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9113,2025-06-12,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18400000.0,5241.0,1846.0,1100000000.0,False,,2000000.0,1700000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,2.0
9114,2025-06-13,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5241.0,1845.0,1100000000.0,False,,2100000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,100000.0,0.0,-1.0
9115,2025-06-14,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5241.0,1846.0,1100000000.0,False,,2100000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9116,2025-06-15,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5242.0,1848.0,1100000000.0,False,,2100000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,2.0
9117,2025-06-16,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5242.0,1849.0,1100000000.0,False,,2100000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9118,2025-06-17,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5242.0,1849.0,1100000000.0,False,,2100000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9119,2025-06-18,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5241.0,1849.0,1100000000.0,False,,2100000.0,1600000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9120,2025-06-19,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5242.0,1849.0,1100000000.0,False,,2100000.0,1600000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9121,2025-06-20,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5243.0,1849.0,1100000000.0,False,,2100000.0,1600000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9122,2025-06-21,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18500000.0,5243.0,1851.0,1100000000.0,False,,2100000.0,1600000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,2.0
9123,2025-06-22,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5242.0,1851.0,1100000000.0,False,,2200000.0,1700000.0,500000.0,,100000000.0,100000000.0,0.0,100000.0,0.0,0.0
9124,2025-06-23,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5242.0,1851.0,1100000000.0,False,,2200000.0,1600000.0,500000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9125,2025-06-24,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5241.0,1852.0,1100000000.0,False,,2200000.0,1600000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9126,2025-06-25,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5241.0,1853.0,1100000000.0,False,,2200000.0,1600000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,1.0
9127,2025-06-26,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5242.0,1853.0,1100000000.0,False,,2200000.0,1600000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,0.0
9128,2025-06-27,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,,,1100000000.0,True,,2200000.0,1500000.0,400000.0,,100000000.0,100000000.0,0.0,0.0,0.0,
9129,2025-06-28,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,,,1100000000.0,True,,2200000.0,1500000.0,300000.0,,100000000.0,100000000.0,0.0,0.0,0.0,
9130,2025-06-29,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5242.0,1854.0,1100000000.0,False,,2200000.0,1500000.0,300000.0,,100000000.0,100000000.0,0.0,0.0,0.0,
9131,2025-06-30,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5243.0,1854.0,1100000000.0,False,,2200000.0,1500000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,0.0
9132,2025-07-01,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5243.0,1854.0,1100000000.0,False,,2200000.0,1500000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,0.0
9133,2025-07-02,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18600000.0,5243.0,1854.0,1100000000.0,False,,2200000.0,1400000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,0.0
9134,2025-07-03,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,5243.0,1854.0,1100000000.0,False,,2300000.0,1500000.0,400000.0,,100000000.0,0.0,0.0,100000.0,0.0,0.0
9135,2025-07-04,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,5243.0,1855.0,1100000000.0,False,,2300000.0,1500000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,1.0
9136,2025-07-05,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,5243.0,1856.0,1100000000.0,False,,2300000.0,1400000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,1.0
9137,2025-07-06,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,5243.0,1856.0,1100000000.0,False,,2300000.0,1400000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,0.0
9138,2025-07-07,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,5242.0,1856.0,1100000000.0,False,,2300000.0,1400000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,0.0
9139,2025-07-08,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,5243.0,1856.0,1100000000.0,False,,2300000.0,1400000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,0.0
9140,2025-07-09,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,5243.0,1857.0,1100000000.0,False,,2300000.0,1300000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,1.0
9141,2025-07-10,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,4985.0,1858.0,1100000000.0,False,,2300000.0,1300000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,1.0
9142,2025-07-11,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18700000.0,4984.0,1858.0,1100000000.0,False,,2300000.0,1300000.0,300000.0,,100000000.0,0.0,0.0,0.0,0.0,0.0
9143,2025-07-12,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18800000.0,4984.0,2.0,82.0,False,,2400000.0,1400000.0,400000.0,,-999999918.0,-1099999918.0,-1099999918.0,100000.0,-1099999918.0,-1856.0
9144,2025-07-13,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18800000.0,4985.0,1860.0,1100000000.0,False,,2400000.0,1400000.0,300000.0,,100000000.0,0.0,0.0,0.0,1099999918.0,1858.0
9145,2025-07-14,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18800000.0,4986.0,2.0,83.0,False,,2400000.0,1400000.0,300000.0,,-999999917.0,-1099999917.0,-1099999917.0,0.0,-1099999917.0,-1858.0
9146,2025-07-15,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18800000.0,4987.0,2.0,83.0,False,,2400000.0,1400000.0,300000.0,,-999999917.0,-1099999917.0,-1099999917.0,0.0,0.0,0.0
9147,2025-07-16,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18800000.0,4987.0,1862.0,1100000000.0,False,,2400000.0,1300000.0,300000.0,,100000000.0,0.0,0.0,0.0,1099999917.0,1860.0
9148,2025-07-17,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18800000.0,4987.0,2.0,83.0,False,,2400000.0,1300000.0,300000.0,,-999999917.0,-1099999917.0,-1099999917.0,0.0,-1099999917.0,-1860.0
9149,2025-07-18,Alex Warren,Eternity — Alex Warren,tiktok,2025-07-18,18800000.0,4987.0,2.0,88.0,False,2500000.0,2400000.0,1300000.0,300000.0,-999999912.0,-999999912.0,-1099999912.0,-1099999912.0,0.0,5.0,0.0
